match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,p1_win,p2_win,p1_streak,p2_streak,ace_diff,double_diff,unf_diff,net_diff,break_won_diff,break_missed_diff,ace_diff_cumsum,double_diff_cumsum,unf_diff_cumsum,net_diff_cumsum,break_won_diff_cumsum,break_missed_diff_cumsum
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,04:46:52,3,7,188,2,0,3,3,40,0,1,1,1,99,89,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.141,1.309,1,121.0,W,CTL,,1,0,4.0,-4.0,1,0,0,0,0,0,8,0,3,-7,0,1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,04:51:52,3,8,196,2,0,4,3,40,AD,2,1,2,102,94,2,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13.422,17.54,5,108.0,B,CTL,,0,1,-2.0,2.0,0,0,0,-1,0,0,8,0,3,-8,0,1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,04:54:17,3,9,200,2,0,4,4,40,0,1,1,1,106,94,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.754,4.661,1,118.0,W,CTL,D,1,0,4.0,-4.0,1,0,0,0,0,0,9,0,3,-8,0,1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,04:58:00,3,10,205,2,0,5,4,15,40,2,1,2,107,98,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28.698,37.722,7,104.0,B,NCTL,ND,0,1,-2.0,2.0,0,0,1,0,0,0,9,0,5,-9,0,1
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,05:05:01,3,11,215,2,0,5,5,AD,40,1,2,1,113,102,1,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.742,7.942,3,94.0,W,CTL,ND,1,0,3.0,-3.0,0,0,0,0,0,0,9,1,5,-8,0,0
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,05:10:19,3,12,223,2,0,6,5,40,AD,2,2,2,116,107,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.971,10.055,3,96.0,BW,CTL,ND,0,1,-4.0,4.0,0,0,0,0,0,0,9,1,7,-10,0,2
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,05:16:48,3,13,232,2,0,6,6,6,2,1,1,1,123,109,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.265,5.583,1,117.0,BW,NCTL,D,1,0,2.0,-2.0,0,0,0,1,0,0,10,1,9,-8,0,2
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,00:01:08,1,1,4,0,0,0,0,0,40,2,1,2,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30.5,27.834,7,119.0,C,NCTL,D,0,1,-4.0,4.0,0,0,1,0,0,0,0,0,1,-1,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,00:05:18,1,2,9,0,0,0,1,40,15,1,1,1,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.617,18.662,5,118.0,C,NCTL,ND,1,0,3.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,00:10:11,1,3,19,0,0,1,1,40,AD,2,1,2,8,11,2,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13.378,13.196,5,121.0,C,NCTL,ND,0,1,-2.0,2.0,0,0,0,-1,0,0,0,0,-2,-4,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,00:14:19,1,4,25,0,0,1,2,40,30,1,2,1,12,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.865,11.036,1,84.0,W,CTL,D,1,0,2.0,-2.0,0,0,0,0,0,0,0,0,-1,-4,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,00:18:58,1,5,35,0,0,2,2,40,AD,2,2,2,16,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.127,2.969,1,113.0,C,NCTL,ND,0,1,-2.0,2.0,0,0,0,0,0,0,-1,0,-3,-4,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,00:22:11,1,6,39,0,0,2,3,40,0,1,2,1,20,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.735,2.599,1,85.0,W,NCTL,,1,0,4.0,-4.0,0,0,0,0,0,0,-1,0,-3,-4,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,00:23:54,1,7,43,0,0,3,3,0,40,2,1,2,20,23,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737,1.087,1,124.0,W,CTL,,0,1,-4.0,4.0,-1,0,0,0,0,0,-2,0,-3,-5,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,00:30:36,1,8,51,0,0,3,4,AD,40,1,1,1,25,26,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575,0.773,1,114.0,C,NCTL,,1,0,3.0,-3.0,1,0,0,0,0,0,-1,0,-3,-4,0,-1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,00:32:46,1,9,55,0,0,4,4,0,40,2,1,2,25,30,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.812,0.82,1,125.0,C,CTL,,0,1,-4.0,4.0,0,0,0,0,0,0,-1,0,-3,-5,0,-1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,00:36:58,1,10,60,0,0,4,5,15,40,1,2,2,26,34,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1.489,2.008,0,,C,CTL,,0,1,-2.0,2.0,0,1,1,0,-1,0,-1,2,0,-4,-1,-1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,00:55:02,2,1,70,0,1,0,0,AD,40,2,2,1,32,38,1,0,0,0,1,0,B,0,0,0,0,1,0,1,0,1,0,1,0,0,0,4.878,4.973,2,87.0,BW,NCTL,D,1,0,2.0,-2.0,0,0,0,1,1,0,-1,0,-2,0,1,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,00:58:27,2,2,75,0,1,1,0,40,15,1,1,1,36,39,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.313,4.884,1,103.0,W,CTL,ND,1,0,3.0,-3.0,0,0,0,1,0,0,-1,0,-2,2,1,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:00:22,2,3,79,0,1,2,0,0,40,2,1,2,36,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.399,2.555,1,123.0,BW,NCTL,ND,0,1,-4.0,4.0,0,0,0,0,0,0,-1,0,-2,1,1,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:03:23,2,4,84,0,1,2,1,40,15,1,1,1,40,44,1,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12.508,13.076,3,120.0,C,NCTL,ND,1,0,3.0,-3.0,0,0,0,1,0,0,-1,0,-2,2,1,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:08:57,2,5,94,0,1,3,1,40,AD,2,2,2,44,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.971,2.252,1,104.0,BW,CTL,,0,1,-3.0,3.0,0,0,0,0,0,0,-1,0,-2,1,1,3
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:13:40,2,6,100,0,1,3,2,30,40,1,2,2,46,54,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,6.916,6.697,2,94.0,BW,NCTL,D,0,1,-4.0,4.0,0,0,1,0,-1,0,-1,0,-1,1,0,3
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:17:08,2,7,105,0,1,3,3,15,40,2,1,2,47,58,2,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14.28,13.102,3,129.0,C,NCTL,ND,0,1,-4.0,4.0,0,0,0,-1,0,0,-1,0,-1,0,0,3
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:20:31,2,8,109,0,1,3,4,40,0,1,1,1,51,58,1,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.745,8.312,3,121.0,C,NCTL,ND,1,0,4.0,-4.0,0,0,0,0,0,0,-1,0,-2,1,0,3
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:22:37,2,9,114,0,1,4,4,15,40,2,1,2,52,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.987,1.994,1,120.0,BW,NCTL,,0,1,-1.0,1.0,0,0,0,0,0,0,-2,0,-3,1,0,3
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:26:52,2,10,119,0,1,4,5,40,15,1,1,1,56,63,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5.502,5.552,1,109.0,W,NCTL,D,1,0,4.0,-4.0,0,0,0,1,0,0,-2,0,-4,2,0,3
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:30:30,2,11,127,0,1,5,5,40,AD,2,1,2,59,68,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.082,3.358,1,121.0,BW,NCTL,D,0,1,-2.0,2.0,0,0,0,0,0,0,-2,-1,-6,1,0,3
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:33:58,2,12,131,0,1,5,6,40,0,1,1,1,63,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.934,4.015,1,121.0,W,NCTL,,1,0,4.0,-4.0,0,0,0,0,0,0,-2,-1,-6,1,0,3
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:41:16,2,13,143,0,1,6,6,5,6,2,1,2,68,75,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.269,1.098,1,126.0,C,CTL,,0,1,-1.0,1.0,-1,0,0,0,0,0,-3,-1,-2,1,0,3
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:44:39,3,1,147,0,2,0,0,40,0,1,2,1,72,75,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.26,2.474,1,93.0,BW,NCTL,ND,1,0,4.0,-4.0,0,0,-1,0,0,0,1,0,-1,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:48:22,3,2,153,0,2,1,0,30,40,2,2,2,74,79,2,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.992,18.587,5,98.0,W,CTL,ND,0,1,-2.0,2.0,0,0,0,0,0,0,1,0,-2,-1,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:52:00,3,3,159,0,2,1,1,30,40,1,2,2,76,83,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6.704,9.05,2,108.0,C,NCTL,D,0,1,-2.0,2.0,0,0,0,0,-1,0,1,0,-1,-1,-1,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:54:56,3,4,163,0,2,1,2,0,40,2,2,2,76,87,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.847,5.737,1,108.0,B,NCTL,D,0,1,-4.0,4.0,0,0,0,0,0,0,1,0,0,-2,-1,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:56:28,3,5,167,0,2,1,3,40,0,1,2,1,80,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.878,8.016,1,92.0,W,CTL,D,1,0,4.0,-4.0,0,0,0,0,0,0,2,0,0,-1,-1,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,02:00:33,3,6,173,0,2,2,3,30,40,2,1,2,82,91,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.741,5.721,1,128.0,BW,CTL,ND,0,1,-3.0,3.0,0,0,0,0,0,0,2,0,-1,-2,-1,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,02:02:38,3,7,177,0,2,2,4,40,0,1,1,1,86,91,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.219,1.689,1,123.0,C,CTL,,1,0,4.0,-4.0,1,0,0,0,0,0,3,0,-1,-1,-1,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,02:05:23,3,8,181,0,2,3,4,0,40,2,1,2,86,95,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13.676,13.409,3,127.0,C,NCTL,ND,0,1,-4.0,4.0,0,0,0,-1,0,0,3,0,-1,-3,-1,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,02:07:24,3,9,186,0,2,3,5,40,15,1,1,1,90,96,1,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,16.837,17.196,3,104.0,BC,NCTL,ND,1,0,4.0,-4.0,0,0,0,1,0,0,3,1,0,-2,-1,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,02:10:56,3,10,190,0,2,4,5,0,40,2,1,2,90,100,2,2,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7.274,9.497,3,124.0,C,NCTL,ND,0,1,-4.0,4.0,0,0,0,-1,0,0,2,1,1,-3,-1,0
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,00:02:38,1,1,6,0,0,0,0,30,40,2,2,2,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.644,17.28,5,103.0,W,NCTL,ND,0,1,-2.0,2.0,0,0,1,0,0,0,0,-1,0,0,0,0
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,00:08:50,1,2,16,0,0,0,1,AD,40,1,1,1,8,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.934,10.356,3,124.0,C,NCTL,ND,1,0,2.0,-2.0,0,0,-1,0,0,0,0,1,2,0,0,0
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,00:15:13,1,3,26,0,0,1,1,40,AD,2,1,2,12,14,2,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.003,7.421,3,124.0,BW,CTL,ND,0,1,-2.0,2.0,0,0,0,0,0,0,-2,0,0,2,0,1
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,00:20:00,1,4,32,0,0,1,2,30,40,1,1,2,14,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7.448,10.013,2,122.0,W,CTL,ND,0,1,-2.0,2.0,0,0,0,0,-1,0,-1,0,0,2,-1,1
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,00:22:47,1,5,37,0,0,1,3,15,40,2,1,2,15,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45,2.883,1,108.0,W,NCTL,D,0,1,-4.0,4.0,0,0,0,0,0,0,-2,0,0,2,-1,1
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,00:25:46,1,6,41,0,0,1,4,40,0,1,2,1,19,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.806,3.93,1,99.0,B,NCTL,ND,1,0,4.0,-4.0,0,0,0,0,0,0,-2,0,0,3,-1,1
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,00:28:24,1,7,46,0,0,2,4,15,40,2,1,2,20,26,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.244,1.536,1,120.0,C,CTL,,0,1,-2.0,2.0,-1,0,0,0,0,0,-3,0,0,3,-1,1
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,00:32:23,1,8,51,0,0,2,5,40,15,1,1,1,24,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.313,7.914,1,125.0,C,NCTL,D,1,0,1.0,-1.0,0,0,0,0,0,0,-3,1,0,3,-1,1
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,00:35:26,1,9,56,0,0,3,5,15,40,2,1,2,25,31,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.775,0.626,1,125.0,C,NCTL,,0,1,-1.0,1.0,-1,0,0,0,0,0,-4,0,-1,2,-1,1
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,00:40:00,2,1,62,0,1,0,0,40,30,1,2,1,29,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.205,1.536,1,104.0,B,NCTL,,1,0,2.0,-2.0,0,0,0,0,0,0,2,1,2,0,0,0
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,00:44:22,2,2,68,0,1,1,0,40,30,2,1,1,33,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.402,3.224,2,130.0,BW,CTL,ND,1,0,2.0,-2.0,0,0,0,0,1,0,2,1,2,0,1,0
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,00:49:25,2,3,74,0,1,2,0,40,30,1,1,1,37,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.126,4.258,1,122.0,BC,NCTL,D,1,0,1.0,-1.0,0,0,0,0,0,0,2,1,3,-1,1,0
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,00:53:37,2,4,80,0,1,3,0,30,40,2,2,2,39,41,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,21.394,17.613,5,103.0,B,NCTL,ND,0,1,-4.0,4.0,0,0,0,-1,0,0,1,0,3,-2,1,0
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,00:56:19,2,5,84,0,1,3,1,40,0,1,1,1,43,41,1,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.432,10.662,3,116.0,BW,NCTL,ND,1,0,4.0,-4.0,0,0,0,0,0,0,1,0,3,-1,1,0
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,01:00:20,2,6,89,0,1,4,1,15,40,2,1,2,44,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.058,3.817,1,110.0,W,CTL,D,0,1,-3.0,3.0,0,0,0,0,0,0,0,0,2,-1,1,0
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,01:02:57,2,7,93,0,1,4,2,40,0,1,1,1,48,45,1,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.081,7.684,3,104.0,W,CTL,ND,1,0,4.0,-4.0,0,0,0,0,0,0,0,0,2,-1,1,0
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,01:07:32,2,8,99,0,1,5,2,40,30,2,2,1,52,47,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,10.999,8.793,2,106.0,B,NCTL,D,1,0,1.0,-1.0,0,0,-1,0,1,0,0,-2,-1,-2,2,1
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,01:12:47,3,1,105,1,1,0,0,40,30,1,2,1,56,49,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.848,8.541,3,105.0,C,CTL,ND,1,0,2.0,-2.0,0,0,-1,0,0,0,1,2,0,0,0,0
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,01:14:38,3,2,109,1,1,1,0,0,40,2,1,2,56,53,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.573,8.183,3,127.0,BW,NCTL,ND,0,1,-4.0,4.0,0,0,0,0,0,0,0,2,1,0,0,0
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,01:17:43,3,3,114,1,1,1,1,40,15,1,2,1,60,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.821,4.457,1,97.0,B,NCTL,ND,1,0,4.0,-4.0,0,0,0,0,0,0,1,3,2,0,0,0
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,01:20:45,3,4,118,1,1,2,1,0,40,2,2,2,60,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.151,3.685,1,99.0,BW,NCTL,D,0,1,-4.0,4.0,0,0,0,0,0,0,1,3,2,0,0,0
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,01:23:11,3,5,122,1,1,2,2,40,0,1,2,1,64,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06,4.068,1,98.0,BC,NCTL,ND,1,0,4.0,-4.0,0,0,0,0,0,0,1,3,0,1,0,0
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,01:27:40,3,6,128,1,1,3,2,40,30,2,2,1,68,60,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,5.073,4.987,0,,W,CTL,ND,1,0,1.0,-1.0,0,-1,-1,0,1,0,0,2,-1,2,1,2
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,01:30:32,3,7,133,1,1,4,2,40,15,1,1,1,72,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.381,4.576,1,129.0,BC,CTL,D,1,0,2.0,-2.0,0,0,0,0,0,0,0,2,0,3,1,2
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,01:33:46,3,8,137,1,1,5,2,0,40,2,1,2,72,65,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.209,8.743,3,124.0,C,NCTL,ND,0,1,-4.0,4.0,0,0,0,0,0,0,-1,2,1,3,1,2
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,01:36:46,3,9,142,1,1,5,3,40,15,1,1,1,76,66,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.676,0.622,1,111.0,W,CTL,,1,0,1.0,-1.0,1,0,0,0,0,0,0,2,1,3,1,2
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,01:46:03,4,1,156,2,1,0,0,40,AD,2,1,2,82,74,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.312,1.455,1,129.0,BC,NCTL,,0,1,-2.0,2.0,0,0,0,0,0,0,-1,-1,-3,-2,0,1
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,01:50:09,4,2,162,2,1,0,1,30,40,1,1,2,84,78,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,19.265,16.537,4,120.0,C,NCTL,ND,0,1,-1.0,1.0,0,0,0,0,-1,0,-1,0,-2,-2,-1,0
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,01:55:38,4,3,172,2,1,0,2,AD,40,2,1,1,90,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,15.722,14.581,4,125.0,W,NCTL,D,1,0,3.0,-3.0,0,0,0,0,1,0,-3,-1,-1,-2,0,0
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,02:01:41,4,4,180,2,1,1,2,AD,40,1,1,1,95,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.123,4.566,1,121.0,B,NCTL,D,1,0,3.0,-3.0,0,0,0,0,0,0,-1,-1,1,-1,0,-1
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,02:06:09,4,5,188,2,1,2,2,40,AD,2,1,2,98,90,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.461,19.32,5,129.0,C,NCTL,ND,0,1,-3.0,3.0,0,0,1,0,0,0,-1,-1,0,-1,0,0
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,02:10:10,4,6,193,2,1,2,3,40,15,1,1,1,102,91,1,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.694,7.765,3,124.0,C,NCTL,ND,1,0,1.0,-1.0,0,0,0,0,0,0,-1,-1,0,-1,0,0
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,02:12:54,4,7,198,2,1,3,3,15,40,2,2,2,103,95,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.116,4.524,1,109.0,BC,NCTL,ND,0,1,-3.0,3.0,0,0,0,0,0,0,-1,-1,-1,-1,0,0
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,02:16:21,4,8,202,2,1,3,4,40,0,1,2,1,107,95,1,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.235,7.828,3,94.0,BW,NCTL,D,1,0,4.0,-4.0,0,0,0,0,0,0,0,-1,-1,-1,0,0
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,02:20:36,4,9,208,2,1,4,4,40,30,2,1,1,111,97,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,43.138,32.657,6,125.0,C,NCTL,D,1,0,3.0,-3.0,0,0,0,1,1,0,-1,-1,-4,0,1,0
2023-wimbledon-1309,Jannik Sinner,Quentin Halys,02:24:44,4,10,213,2,1,5,4,40,15,1,2,1,115,98,1,1,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.179,6.655,3,101.0,BC,CTL,ND,1,0,1.0,-1.0,0,0,0,0,0,0,-1,-1,-4,0,1,0
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:06:14,1,1,12,0,0,0,0,40,AD,2,1,2,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.268,1.391,0,,BC,NCTL,,0,1,-2.0,2.0,0,0,0,0,0,0,0,-1,0,1,0,1
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:13:11,1,2,22,0,0,0,1,40,AD,1,2,2,9,13,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,5.322,5.61,0,,BC,NCTL,ND,0,1,-3.0,3.0,0,0,1,0,-1,0,0,-1,-2,1,-1,1
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:15:43,1,3,27,0,0,0,2,40,15,2,2,1,13,14,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,26.75,24.038,0,,B,NCTL,ND,1,0,2.0,-2.0,0,0,-1,0,1,0,0,-1,-5,2,0,1
2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,00:22:16,1,4,35,0,0,1,2,AD,40,1,1,1,18,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.729,11.201,0,,BC,NCTL,D,1,0,2.0,-2.0,0,0,0,0,0,0,1,-1,-5,3,0,1
